B_product_id,B_string_raw,B_string,string_similarity,Best_A_strings_raw,Best_A_strings,Best_A_Brand,Best_A_Type,Best_A_Formula
31725,SP-36 @50kg,sp3650kg,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
31835,sp26 (25kg),sp2625kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
31919,SP-26 @50kg,sp2650kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
32311,pertipos ijo,pertiposijo,0.5454545455,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
32384,sp 26 kg,sp26kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
32513,Nitrea PI 5kg,nitreapi5kg,0.5454545455,Nitralite,nitralite,PIHC,Nitrogen,NA
32842,multiphoska,multiphoska,0.5454545455,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
32980,Urea Pelangi,ureapelangi,0.5454545455,Urea Petro,ureapetro,PIHC,Urea,NA
33036,Urea Ns 50Kg,ureans50kg,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
33037,SP 26 NS,sp26ns,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
33609,dedak padi,dedakpadi,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
33720,santrel,santrel,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
33766,sapualang,sapualang,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
33856,NPK Pelangi NS 20.10.10 @50kg,npkpelangins20101050kg,0.5454545455,Pelangi 20-10-18,pelangi201018,PIHC,Majemuk,20-10-18
34033,SP - 26 @25 Kg,sp2625kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
34091,ZA  Tawon Hijau 50 Kg,zatawonhijau50kg,0.5454545455,CAP TAWON 12-12-17-2Mg,captawon1212172mg,Tawon,Majemuk,12-12-17
34094,DIGROW GREEN,digrowgreen,0.5454545455,Phosgreen,phosgreen,PIHC,Fosfat,NA
34097,"SP-26, @25Kg",sp2625kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
34630,cat avian,catavian,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
34656,SP 26 1kg,sp261kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
34857,Anak mama,anakmama,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
34862,UREA PKT 50 Kg,ureapkt50kg,0.5454545455,Urea Petro,ureapetro,PIHC,Urea,NA
35128,SP- 26 @25Kg,sp2625kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
35158,whiskas tuna,whiskastuna,0.5454545455,HSP Astiva,hspastiva,Tawon,Fosfat,NA
35301,Yaramila kemasan 50 kg,yaramilakemasan50kg,0.5454545455,YaraMila FASTER 25-7-7,yaramilafaster2577,Yara,Majemuk,25-7-7
35788,sepontan,sepontan,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
35827,KCL Meroke@50,kclmeroke50,0.5454545455,MerokeZA,merokeza,Mutiara,ZA,NA
36164,Urea Prill DB,ureaprilldb,0.5454545455,Urea PIM,ureapim,PIHC,Urea,NA
36264,SP.36 GP@50 kg,sp36gp50kg,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
36347,Spora 1 liter,spora1liter,0.5454545455,Nitralite,nitralite,PIHC,Nitrogen,NA
36521,SP.36 GP@1 L,sp36gp1l,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
36690,Urea NS 50 kg,ureans50kg,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
36820,layangan,layangan,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
37008,SP - 26 25KG,sp2625kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
37318,kaos kaki,kaoskaki,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
37605,rajawali,rajawali,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
37621,za tawon hijau 50kg,zatawonhijau50kg,0.5454545455,CAP TAWON 12-12-17-2Mg,captawon1212172mg,Tawon,Majemuk,12-12-17
37728,urea non 1kl,ureanon1kl,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
37774,Meroke 15920,meroke15920,0.5454545455,MerokeZA,merokeza,Mutiara,ZA,NA
37878,Petromax 1 lt,petromax1lt,0.5454545455,Petro-CAS,petrocas,PIHC,Mikro,NA
37962,Urea Daun Buah Non Sub @50 kg,ureadaunbuahnonsub50kg,0.5454545455,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
38165,SP-36 non,sp36non,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
38686,enit warniti,enitwarniti,0.5454545455,Nitralite,nitralite,PIHC,Nitrogen,NA
39167,steak teng,steakteng,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
39260,Kanitrat,kanitrat,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
39484,Nitrea@5kilo,nitrea5kilo,0.5454545455,Nitralite,nitralite,PIHC,Nitrogen,NA
39805,SP 36 Gresik,sp36gresik,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
39859,anak mas,anakmas,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
40079,cap macan,capmacan,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
40547,UREA nonsub daun buah 50kg,ureanonsubdaunbuah50kg,0.5454545455,Urea Daun Buah,ureadaunbuah,PIHC,Urea,NA
40554,Multi Phoska,multiphoska,0.5454545455,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
40854,Sp26 @26 Kg,sp2626kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
40985,Bayam Maestro - 25 gr,bayammaestro25gr,0.5454545455,YaraMila FASTER 25-7-7,yaramilafaster2577,Yara,Majemuk,25-7-7
41313,urea non 5kg,ureanon5kg,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
41329,Urea Prill NS,ureaprillns,0.5454545455,Urea PIM,ureapim,PIHC,Urea,NA
41690,Sp 36/kg,sp36kg,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
41822,SP-36 @ 50Kg,sp3650kg,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
41844,SP 36 @50kg,sp3650kg,0.5454545455,SP-36 Petro,sp36petro,PIHC,Fosfat,NA
41954,UREA PRL NS 50,ureaprlns50,0.5454545455,Urea Pusri,ureapusri,PIHC,Urea,NA
41975,Urea PKT (50 Kg),ureapkt50kg,0.5454545455,Urea Petro,ureapetro,PIHC,Urea,NA
42278,Urea Ns @25kg,ureans25kg,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
42464,petronil 75 wp 500gr,petronil75wp500gr,0.5454545455,Petro Niphos 20-20+13S,petroniphos202013s,PIHC,Majemuk,20-20-0
42622,NITREA PRILL,nitreaprill,0.5454545455,Nitralite,nitralite,PIHC,Nitrogen,NA
43034,SP 26 @25 Kg,sp2625kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
43212,UREA PRL NS @50,ureaprlns50,0.5454545455,Urea Pusri,ureapusri,PIHC,Urea,NA
43446,Urea PKT 50 KG,ureapkt50kg,0.5454545455,Urea Petro,ureapetro,PIHC,Urea,NA
43625,Katon tavi,katontavi,0.5454545455,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
43633,kristalon D 100 gram,kristalond100gram,0.5454545455,NEO KRISTALON 12-12-36,neokristalon121236,Pak Tani,Majemuk,12-12-36
43728,UREA NS @ 50Kg,ureans50kg,0.5454545455,Urea Nitrea,ureanitrea,PIHC,Urea,NA
43827,Sp-26@25kg,sp2625kg,0.5454545455,SP-26 Petro,sp26petro,PIHC,Fosfat,NA
344,Silikonsuper1ltr,silikonsuper1ltr,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
1121,Avolution mentol 20,avolutionmentol20,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
1561,Grow tonic B 1000ml,growtonicb1000ml,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
1562,Grow tonic D 1000 ml,growtonicd1000ml,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
1798,Sagri Snail 100 gr,sagrisnail100gr,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
2505,NPK Cair Fertilizer 1 lt,npkcairfertilizer1lt,0.5416666667,Pak Tani Fertila 8-15-19,paktanifertila81519,Pak Tani,Majemuk,8-15-19
3522,sayur sinta 100gr,sayursinta100gr,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
4133,soklin lantai 1000,soklinlantai1000,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
6075,Sagrisnail100gr,sagrisnail100gr,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
6081,Silikon super1ltr,silikonsuper1ltr,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
7999,NPK Unik 16 16 16 YaraMila,npkunik161616yaramila,0.5416666667,Pak Tani  16-16-16 Merah,paktani161616merah,Pak Tani,Majemuk,16-16-16
9965,NPK kancil 161616 harmoni,npkkancil161616harmoni,0.5416666667,Pak Tani  16-16-16 Merah,paktani161616merah,Pak Tani,Majemuk,16-16-16
9970,NPK Pelangi 16-16-16 Blending,npkpelangi161616blending,0.5416666667,Pelangi 16-16-16,pelangi161616,PIHC,Majemuk,16-16-16
10091,MUTIARA MERAUKE 16 50KG,mutiaramerauke1650kg,0.5416666667,Mutiara PARTNER 13-13-24,mutiarapartner131324,Mutiara,Majemuk,13-13-24
16057,mutiara yaramila 50 kg,mutiarayaramila50kg,0.5416666667,Mutiara PARTNER 13-13-24,mutiarapartner131324,Mutiara,Majemuk,13-13-24
16513,padi kencana merah,padikencanamerah,0.5416666667,Pak Tani  16-16-16 Merah,paktani161616merah,Pak Tani,Majemuk,16-16-16
17107,BESI 10 FULL MERAH,besi10fullmerah,0.5416666667,Pak Tani  16-16-16 Merah,paktani161616merah,Pak Tani,Majemuk,16-16-16
18869,mutiara Yara Mila 50 kg,mutiarayaramila50kg,0.5416666667,Mutiara PARTNER 13-13-24,mutiarapartner131324,Mutiara,Majemuk,13-13-24
19154,Plenum 50 WG @25 gram,plenum50wg25gram,0.5416666667,Magnum 15-10-22-2Mg-3.8S,magnum1510222mg38s,Pak Tani,Majemuk,15-10-22
19238,NPK Booster DGW @ 50 kg,npkboosterdgw50kg,0.5416666667,BOOSTER DGW 12-6-22-3+TE,boosterdgw126223te,DGW/Hextar,Majemuk,12-6-22
20587,mutiara yara mila @50kg,mutiarayaramila50kg,0.5416666667,Mutiara PARTNER 13-13-24,mutiarapartner131324,Mutiara,Majemuk,13-13-24
23724,NPK Nitroku Prima 16-16-16 1Kg,npknitrokuprima1616161kg,0.5416666667,Nitroku 16-16-16,nitroku161616,PIHC,Majemuk,16-16-16
24353,sagri snail 100gr,sagrisnail100gr,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
24939,Booster 250kg 80ml,booster250kg80ml,0.5416666667,BOOSTER DGW 12-6-22-3+TE,boosterdgw126223te,DGW/Hextar,Majemuk,12-6-22
25340,sinabintop 100ml,sinabintop100ml,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
25812,Plenum 50 WG   25 gram,plenum50wg25gram,0.5416666667,Magnum 15-10-22-2Mg-3.8S,magnum1510222mg38s,Pak Tani,Majemuk,15-10-22
26295,PLENUM 50WG (25GRAM(,plenum50wg25gram,0.5416666667,Magnum 15-10-22-2Mg-3.8S,magnum1510222mg38s,Pak Tani,Majemuk,15-10-22
30653,mutiara maraoke 50 kg,mutiaramaraoke50kg,0.5416666667,Mutiara PARTNER 13-13-24,mutiarapartner131324,Mutiara,Majemuk,13-13-24
33082,gramoxonn 100 ml,gramoxonn100ml,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
33228,Avolution Menthol 20,avolutionmenthol20,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
33845,Mutiara Yarra Mila 50 kg,mutiarayarramila50kg,0.5416666667,Mutiara PARTNER 13-13-24,mutiarapartner131324,Mutiara,Majemuk,13-13-24
34096,NPK Pelangi Joss 16-16-16 @50kg,npkpelangijoss16161650kg,0.5416666667,Pelangi 16-16-16,pelangi161616,PIHC,Majemuk,16-16-16
34851,bolt ikan tuna 20kg,boltikantuna20kg,0.5416666667,Solution N 28-10-10 + TE,solutionn281010te,PIHC,Majemuk,28-10-10
35539,Plenum 50WG 25gram,plenum50wg25gram,0.5416666667,Magnum 15-10-22-2Mg-3.8S,magnum1510222mg38s,Pak Tani,Majemuk,15-10-22
38584,Boster Coolant 1ltr,bostercoolant1ltr,0.5416666667,BOOSTER DGW 12-6-22-3+TE,boosterdgw126223te,DGW/Hextar,Majemuk,12-6-22
38979,plenum 50 wg 25 gram,plenum50wg25gram,0.5416666667,Magnum 15-10-22-2Mg-3.8S,magnum1510222mg38s,Pak Tani,Majemuk,15-10-22
40552,mutiara yara unik 50kg,mutiarayaraunik50kg,0.5416666667,Mutiara PARTNER 13-13-24,mutiarapartner131324,Mutiara,Majemuk,13-13-24
41508,Npk mutiara 16.16.16 karungan,npkmutiara161616karungan,0.5416666667,Mutiara 16-16-16,mutiara161616,Mutiara,Majemuk,16-16-16
41811,NPK Tawon 161616 kemasan 1,npktawon161616kemasan1,0.5416666667,Pak Tani  16-16-16 Merah,paktani161616merah,Pak Tani,Majemuk,16-16-16
147,BABLAS 1 LTR,bablas1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
529,NPK PAKTANI 1KG,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
2823,KCL Mahkota 2 Kg,kclmahkota2kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
2824,KCL Mahkota 5 Kg,kclmahkota5kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
4275,MAP santani 1kg,mapsantani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
5092,ZA Mahkota 50 Kg,zamahkota50kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
5944,Bablas1ltr,bablas1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
6626,ZA petro nonsub,zapetrononsub,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
8225,bablas 1ltr,bablas1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
10356,NPK pak tani 1kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
10447,ZA Petro Repack,zapetrorepack,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
10944,NPK Pak tani 1 Kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
11560,Sidatan 410SL 400ml,sidatan410sl400ml,0.5384615385,PN PAK TANI 13-0-46+0.55Cl,pnpaktani13046055cl,Pak Tani,Majemuk,13-0-46
12163,za petro non sub,zapetrononsub,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
12570,Omni-Top 1liter,omnitop1liter,0.5384615385,Nitralite,nitralite,PIHC,Nitrogen,NA
14055,Sidatan 410 SL 200 mll,sidatan410sl200mll,0.5384615385,PN PAK TANI 13-0-46+0.55Cl,pnpaktani13046055cl,Pak Tani,Majemuk,13-0-46
14706,HSP asvita 25kg,hspasvita25kg,0.5384615385,HSP Astiva,hspastiva,Tawon,Fosfat,NA
15693,Npk pak Tani @1 kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
15782,NPK Pak Tani @ 1 Kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
17266,MKP @1Kg Pak Tani,mkp1kgpaktani,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
18440,RP Mahkota Peru,rpmahkotaperu,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
18602,SP PHOSGRO @50 kg,spphosgro50kg,0.5384615385,Phosgro,phosgro,Pak Tani,Fosfat,NA
18612,ZA mahkota @50 kg,zamahkota50kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
18702,NPK Pak Tani@1kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
18772,16 16 16 pak tani,161616paktani,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
19482,Meroke Mag-S @ 1 Kg,merokemags1kg,0.5384615385,MerokeZA,merokeza,Mutiara,ZA,NA
20243,NPK Pak Tani @1kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
20675,ZA Mahkota 50 kg,zamahkota50kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
21157,Pupuk Nitrea@25,pupuknitrea25,0.5384615385,Urea Nitrea,ureanitrea,PIHC,Urea,NA
21508,Bablas@1ltr,bablas1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
22092,ZA MAHKOTA @50KG,zamahkota50kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
22332,Bablas@5ltr,bablas5ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
22650,NPK Compaction 15+TE @ 50 Kg,npkcompaction15te50kg,0.5384615385,COMPACTION DGW 15-15-15+TE,compactiondgw151515te,DGW/Hextar,Majemuk,15-15-15
23365,ZA Mahkota @ 50 Kg,zamahkota50kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
23444,UREA NS 50KG PIM,ureans50kgpim,0.5384615385,Urea PIM,ureapim,PIHC,Urea,NA
23445,UREA NS PIM 50KG,ureanspim50kg,0.5384615385,Urea PIM,ureapim,PIHC,Urea,NA
24649,Omni-Top - 1 liter,omnitop1liter,0.5384615385,Nitralite,nitralite,PIHC,Nitrogen,NA
24931,Ferthipos 50Kg,ferthipos50kg,0.5384615385,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
25221,GaPLUs 35 ml,gaplus35ml,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
25447,mestisol k 400g,mestisolk400g,0.5384615385,Mesti-Rock,mestirock,LaoYing,Fosfat,NA
25877,ZA NS @50 KG petro,zans50kgpetro,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
26310,SIDATAN 410SL (400ML),sidatan410sl400ml,0.5384615385,PN PAK TANI 13-0-46+0.55Cl,pnpaktani13046055cl,Pak Tani,Majemuk,13-0-46
26496,ZA Petro NS @50 KG,zapetrons50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
26569,MPK Pak Tani 1 Kg,mpkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
27733,POSHGREEN 50 Kg,poshgreen50kg,0.5384615385,Phosgreen,phosgreen,PIHC,Fosfat,NA
27857,ZA Petro Ns @50kg,zapetrons50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
27872,KNO Pak Tani 2 Kg,knopaktani2kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
28107,16-16-16 pak tani,161616paktani,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
28461,Zi plus 1kg,ziplus1kg,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
28485,ZA NS Petro @50Kg,zanspetro50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
28549,Za NS Petro @50 kg,zanspetro50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
28982,NPK Pak Tani 1 kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
28986,KCL Mahkota 1 Kg,kclmahkota1kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
29181,Za Petro NS 50kg,zapetrons50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
29183,Za Mahkota 50kg,zamahkota50kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
29251,Phonska gresik,phonskagresik,0.5384615385,Phosgreen,phosgreen,PIHC,Fosfat,NA
29859,ZA Petro petani,zapetropetani,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
30041,ZA NS Petro @25kg,zanspetro25kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
30125,ZA Petro NS 50 kg,zapetrons50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
30150,Omni Top 1liter,omnitop1liter,0.5384615385,Nitralite,nitralite,PIHC,Nitrogen,NA
30184,Sanstar 1 liter,sanstar1liter,0.5384615385,Nitralite,nitralite,PIHC,Nitrogen,NA
30657,mutiara Belarusia 50 kg,mutiarabelarusia50kg,0.5384615385,Mutiara GROWER 15-09-20+TE,mutiaragrower150920te,Mutiara,Majemuk,15-9-20
30711,ZA padi kencana,zapadikencana,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
31001,ZA Petro NS 50 kg,zapetrons50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
31046,CIGATER 1 Liter,cigater1liter,0.5384615385,Nitralite,nitralite,PIHC,Nitrogen,NA
32147,KCL Mahkota - 1kg,kclmahkota1kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
32517,ZA NS Petro@50kg,zanspetro50kg,0.5384615385,ZA Petro,zapetro,PIHC,ZA,NA
32853,kcl mahkota opp,kclmahkotaopp,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
33469,NPK PELANGI BLD 12-12-17-2 @50 KG NS,npkpelangibld121217250kgns,0.5384615385,Pelangi 12-12-17-2,pelangi1212172,PIHC,Majemuk,12-12-17
34062,ransus 1ltr,ransus1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
34076,KCL Mahkota 1kg,kclmahkota1kg,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
34526,ZA Mahkota 50gr,zamahkota50gr,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
34881,Meroke MAG-S 1kg,merokemags1kg,0.5384615385,MerokeZA,merokeza,Mutiara,ZA,NA
35250,Ferthipos 50 kg,ferthipos50kg,0.5384615385,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
35317,pakan ikan spla no 01/zak,pakanikansplano01zak,0.5384615385,Pak Tani Holland  15-15-15,paktaniholland151515,Pak Tani,Majemuk,15-15-15
36199,MAHKOTA KCL MOP,mahkotakclmop,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
36613,om nitop 1liter,omnitop1liter,0.5384615385,Nitralite,nitralite,PIHC,Nitrogen,NA
36954,MENTARI KCL MOP,mentarikclmop,0.5384615385,MerokeMOP,merokemop,Mutiara,Kalium,NA
37149,zenus 1 ltr,zenus1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
37213,npk pak tani @  1kg,npkpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
37422,za mahkota50kl,zamahkota50kl,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
37425,za mahkota50kl,zamahkota50kl,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
37726,bablas 1 tr,bablas1tr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
38089,CNG PAK TANI 1KG,cngpaktani1kg,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
38320,Bablas 1 ltr,bablas1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
38377,kcl mahkota oop,kclmahkotaoop,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
38687,urea fathuroji,ureafathuroji,0.5384615385,Urea Petro,ureapetro,PIHC,Urea,NA
40227,KCL MAHKOTA MOP,kclmahkotamop,0.5384615385,Mahkota ZA,mahkotaza,Mahkota,ZA,NA
40348,aplus 1kg,aplus1kg,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
40463,fertifort plus,fertifortplus,0.5384615385,Fertiphos,fertiphos,Pak Tani,Fosfat,NA
41224,Zenus @1ltr,zenus1ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
41287,Maroke SOP 25 kg,marokesop25kg,0.5384615385,MerokeROCK,merokerock,Mutiara,Fosfat,NA
41420,Zenus 2ltr,zenus2ltr,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
41821,Phosgro sp 50 kg,phosgrosp50kg,0.5384615385,Phosgro,phosgro,Pak Tani,Fosfat,NA
41981,ZA Cap Tani Jaya,zacaptanijaya,0.5384615385,ZA Pak Tani,zapaktani,Pak Tani,ZA,NA
43056,ZA PLUS NS @25KG,zaplusns25kg,0.5384615385,ZA Plus Petro,zapluspetro,PIHC,ZA,NA
43895,NPK PELANGI 12-12-17-2 BLD NS @50KG,npkpelangi1212172bldns50kg,0.5384615385,Pelangi 12-12-17-2,pelangi1212172,PIHC,Majemuk,12-12-17
17702,Kacang Pertiwi 500 gram,kacangpertiwi500gram,0.5357142857,Pak Tani Fertila 20-10-12+TE,paktanifertila201012te,Pak Tani,Majemuk,20-10-12
33226,Gudang Garam Profesional,gudanggaramprofesional,0.5357142857,Mutiara PROFESSIONAL 9-25-25,mutiaraprofessional92525,Mutiara,Majemuk,9-25-25
40094,kacang pertiwi 100gram,kacangpertiwi100gram,0.5357142857,Pak Tani Fertila  18-6-14+5S,paktanifertila186145s,Pak Tani,Majemuk,18-6-14
1149,geo mild f16,geomildf16,0.5333333333,FERTILA 0-16-17,fertila01617,Pak Tani,Majemuk,0-16-17
1709,Perkil 500 ml,perkil500ml,0.5333333333,FERTILA 0-16-17,fertila01617,Pak Tani,Majemuk,0-16-17
5159,NPK 16 16 16 20kg,npk16161620kg,0.5333333333,DGW 16-16-16+TE,dgw161616te,DGW/Hextar,Majemuk,16-16-16
7487,FORSIL 500 ML,forsil500ml,0.5333333333,FERTILA 0-16-17,fertila01617,Pak Tani,Majemuk,0-16-17
8632,FORSIL 500ML,forsil500ml,0.5333333333,FERTILA 0-16-17,fertila01617,Pak Tani,Majemuk,0-16-17
9144,npk161616 tawon,npk161616tawon,0.5333333333,DGW 16-16-16+TE,dgw161616te,DGW/Hextar,Majemuk,16-16-16
11665,Fertifos kuning,fertifoskuning,0.5333333333,Fertiphos Sawit,fertiphossawit,Pak Tani,Fosfat,NA
12835,M-161616 @50kg,m16161650kg,0.5333333333,DGW 16-16-16+TE,dgw161616te,DGW/Hextar,Majemuk,16-16-16
13574,Dgw 151515 @50kg,dgw15151550kg,0.5333333333,DGW 16-16-16+TE,dgw161616te,DGW/Hextar,Majemuk,16-16-16
13714,NPK 16-16-16 Yara,npk161616yara,0.5333333333,DGW 16-16-16+TE,dgw161616te,DGW/Hextar,Majemuk,16-16-16
