product_id	product_name	product_clean_name	result_sku	result_brand	result_type	result_formula	method_label	fuzzy_ratio	is_match_naive_regex	lev_dist_int	lev_dist_ratio
8013	Insektisida Ferterra 2kg Fmc	insektisida ferterra 2 kg fmc	Mahkota Kieserite	mahkota	mg		fuzzy	42.0	False	20	
8014	Insektisida Kura Terbang 2kg CBA	insektisida kura terbang 2 kg cba	Fertikali	pak tani	kalium		fuzzy	45.0	False	22	
8015	Insektisida KEJORA 500ml Kresna	insektisida kejora 500 ml kresna	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	42.0	False	24	
8016	Insektisida FOSTIN 400ml Kresna	insektisida fostin 400 ml kresna	Mestical	laoying	nitrogen		fuzzy	42.0	False	22	
8017	Insektisida LUGEN 500ml Nufarm	insektisida lugen 500 ml nufarm	Mutiara GROWER 15-09-20+TE	mutiara	majemuk	 15-9-20	fuzzy	43.0	False	23	
8018	printer 	printer 	Brucite	basf	mg		fuzzy	43.0	False	5	
8019	Fungisida / Bakterisida KUPROXAT 500ml Nufarm	fungisida  bakterisida kuproxat 500 ml nufarm	Mutiara SPRINTER 20-10-10	mutiara	majemuk	 20-10-10	fuzzy	42.0	False	33	
8020	Herbisida SERENDY 28Wp 100gr Nufarm	herbisida serendy 28 wp 100 gr nufarm	Mutiara SPRINTER 20-10-10	mutiara	majemuk	 20-10-10	fuzzy	41.0	False	27	
8021	GIBRO 10sp Nufarm	gibro 10 sp nufarm	Pelangi Agro 20-10-10	pihc	majemuk	 20-10-10	fuzzy	46.0	False	12	
8022	staples	staples	Others				Others	35.0	False	5	
8023	GIBRO PANEN 20sp Nufarm	gibro panen 20 sp nufarm	Phosgro	pak tani	fosfat		fuzzy	47.0	False	17	
8024	Insektisida BESGRIMEX 36EC abamektrin TBM	insektisida besgrimex 36 ec abamektrin tbm	Mahkota Kieserite	mahkota	mg		fuzzy	43.0	False	31	
8025	Insektisida TAMABAS Bpmc 400ml Kresna	insektisida tamabas bpmc 400 ml kresna	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	44.0	False	28	
8026	Agrogain 250ml Fmc	agrogain 250 ml fmc	Others				Others	38.0	False	15	
8027	Herbisida Ally 20WG 5gr Fmc	herbisida ally 20 wg 5 gr fmc	YaraTera KRISTA MAP 12-61-0	yara	majemuk	 12-61-0	fuzzy	41.0	False	21	
8028	Broadplus 77WP 40gr Corteva	broadplus 77 wp 40 gr corteva	Urea Pusri	pihc	urea		fuzzy	45.0	False	20	
8029	Dupont Acapela 280sc 100ml 	dupont acapela 280 sc 100 ml 	Mutiara SPRINTER 20-10-10	mutiara	majemuk	 20-10-10	fuzzy	43.0	False	21	
8030	motor honda revo	motor honda revo	Borat	mahkota	mikro		fuzzy	51.0	False	12	
8031	Dragon inpr32 FS	dragon inpr 32 fs	RP Peru	mahkota	fosfat		fuzzy	41.0	False	11	
8032	FIONA Chrng 77 SS	fiona chrng 77 ss	Others				Others	38.0	False	13	
8033	FIONA Ipr32 SS	fiona ipr 32 ss	Fertiphos	pak tani	fosfat		fuzzy	40.0	False	11	
8034	tisu	tisu	Others				Others	25.0	False	3	
8035	Fiona Mkg Ss	fiona mkg ss	Others				Others	39.0	False	9	
8036	Bayam panah merah 500gram	bayam panah merah 500 gram	Others				Others	42.0	True	19	
8037	Centafur /puradan	centafur  puradan	Urea Pusri	pihc	urea		fuzzy	49.0	False	12	
8038	Sanvit Kecil	sanvit kecil	Others				Others	36.0	False	9	
8039	Sanvit besar 	sanvit besar 	Ammonium Sulfate	yara	za		fuzzy	43.0	False	9	
8040	Rondap besar	rondap besar	Vrea	tawon	urea		fuzzy	44.0	False	6	
8041	rondap kecil 	rondap kecil 	Others				Others	39.0	False	8	
8042	Golden 200SL 500ml	golden 200 sl 500 ml	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	43.0	False	13	
8043	Golden 200SL 250ml	golden 200 sl 250 ml	ENTEC 20-10-10	basf	majemuk	 20-10-10	fuzzy	43.0	False	13	
8044	Regent 0,3	regent 0  3	Others				Others	39.0	False	8	
8045	Clipper	clipper	Others				Others	29.0	False	5	
8046	Clincer	clincer	Others				Others	33.0	False	6	
8047	Insektisida PLENUM pimetrozin 25gr Syngenta	insektisida plenum pimetrozin 25 gr syngenta	Mestical	laoying	nitrogen		fuzzy	43.0	False	33	
8048	Insektisida LIMPO dimehipo 1000ml 	insektisida limpo dimehipo 1000 ml 	MESTI-PATENHIJO 15-10-20+TE	laoying	majemuk	 15-10-20	fuzzy	40.0	False	26	
8049	Fungisida SEVILA 525SE 250ml Kresna	fungisida sevila 525 se 250 ml kresna	Mutiara PROFESSIONAL 9-25-25	mutiara	majemuk	 9-25-25	fuzzy	40.0	False	26	
8050	BIOTOGROW Gold probiotik organik 1000ml	biotogrow gold probiotik organik 1000 ml	Petro BioFertil	pihc	organik		fuzzy	50.0	False	30	
8051	TAMAGROW nutrisi tanaman organik 1000ml	tamagrow nutrisi tanaman organik 1000 ml	Petro BioFertil	pihc	organik		fuzzy	44.0	False	27	
8052	Insektisida ROZA Klorpirifos+sipermetrin 550EC 400ml	insektisida roza klorpirifos  sipermetrin 550 ec 400 ml	NITROPHOSKA PERFECT 15-5-20	basf	majemuk	 15-5-20	fuzzy	42.0	False	41	
8053	PUPUK UREA DAUN BUAH	pupuk urea daun buah	Urea Daun Buah	pihc	urea		levenshtein	64.0	False	6	0.7058823529
8054	obat Tikus china merah	obat tikus china merah	Others				Others	35.0	False	14	
8055	obat tikus cair kecil	obat tikus cair kecil	Urecote	pak tani	urea		fuzzy	43.0	False	13	
8056	obat vemus bubukan	obat vemus bubukan	Borate Evermax	laoying	mikro		fuzzy	43.0	False	12	
8057	Vosbit	vosbit	Others				Others	30.0	False	4	
8058	Curacron kecil	curacron kecil	Urea Petro	pihc	urea		fuzzy	41.0	False	9	
8059	Aly Plus	aly plus	ZA Plus Petro	pihc	za		fuzzy	41.0	False	6	
8060	Marshal kecil	marshal kecil	Others				Others	39.0	False	9	
8061	Arrivo Besar	arrivo besar	HSP Astiva	tawon	fosfat		fuzzy	40.0	False	7	
8062	Prevaton besar	prevaton besar	Vrea	tawon	urea		fuzzy	62.0	False	9	
8063	Prevaton Kecil	prevaton kecil	Vrea	tawon	urea		fuzzy	55.0	False	9	
8064	Emacel Besar	emacel besar	Urea PIM	pihc	urea		fuzzy	40.0	False	8	
8065	Emaacel kecil	emaacel kecil	Others				Others	38.0	False	9	
8066	sumo 	sumo 	Others				Others	30.0	False	5	
8067	Sapporo	sapporo	Others				Others	36.0	False	4	0.625
8068	Obat beras	obat beras	Others				Others	48.0	True	6	
8069	T-Gold 	t  gold 	Others				Others	23.0	False	7	
8070	ASTEMPIRAM 150EC	astempiram 150 ec	Urea PIM	pihc	urea		fuzzy	40.0	False	13	
8071	ASTEMPIRAM 	astempiram 	Urea Nitrea	pihc	urea		fuzzy	44.0	False	8	
8072	Sidafur 3GR 2kg	sidafur 3 gr 2 kg	Others				Others	37.0	False	13	
8073	SP 26 Petro	sp 26 petro	SP-26 Petro	pihc	fosfat		levenshtein	63.0	False	1	1.0
8074	Pupuk Phonska	pupuk phonska	Others				Others	24.0	False	9	
8075	NPK Biru 16.16.16	npk biru 16x16x16	NPK Pusri 16-16-16	pihc	majemuk	 16-16-16	levenshtein	58.0	False	4	0.7777777778
8076	abacell	abacell	Others				Others	32.0	False	5	
8077	eksplore	eksplore	Others				Others	39.0	False	5	
8078	BigGrow	biggrow	Others				Others	31.0	False	5	
8079	Dmectin	dmectin	Others				Others	37.0	False	4	
8080	SagriCore 300EC	sagricore 300 ec	Others				Others	38.0	False	12	
8081	Kresnadan	kresnadan	Vrea	tawon	urea		fuzzy	42.0	False	6	
8082	Explore250	explore 250	Others				Others	32.0	False	9	
8083	Promild	promild	Others				Others	36.0	False	5	
8084	Roundup 482 SL 1000 ml	roundup 482 sl 1000 ml	Others				Others	38.0	False	16	
8085	Bakwan	bakwan	Others				Others	32.0	False	4	
8086	es teh	es teh	Others				Others	38.0	False	4	
8087	Teh Panas	teh panas	Urecote	pak tani	urea		fuzzy	47.0	False	6	
8088	tas	tas	Others				Others	33.0	False	2	
8089	Dense500	dense 500	Others				Others	33.0	False	7	
8090	BURNEGG 100ml	burnegg 100 ml	Brucite	basf	mg		fuzzy	41.0	False	9	
8091	APPLAUD 10wp	applaud 10 wp	ZA Plus Petro	pihc	za		fuzzy	41.0	False	9	
8092	TOP BOS D 1L	top bos d 1 l	Nitroplus (ZA)	tawon	za		fuzzy	41.0	False	10	
8093	Super terobos	super terobos	Triple Super Phospate (TSP)	mahkota	fosfat		fuzzy	42.0	False	8	
8094	Kering 1000ml	kering 1000 ml	NPK Petro Ningrat 12-11-20	pihc	majemuk	 12-11-20	fuzzy	42.0	False	10	
8095	KALIUM MIX	kalium mix	Others				Others	35.0	False	8	
8096	Mapan 05	mapan 05	Others				Others	36.0	False	6	
8097	Nitroku Optima 15-09-20	nitroku optima 15x09x20	Nitroku 16-16-16	pihc	majemuk	 16-16-16	fuzzy	46.0	False	10	
8098	Supremo 1 L	supremo 1 l	Urea PIM	pihc	urea		fuzzy	41.0	False	7	
8099	masteng f1	masteng f 1	Others				Others	39.0	False	7	
8100	Optima nitroku	optima nitroku	Others				Others	33.0	False	8	
8101	Bonavit	bonavit	Others				Others	35.0	False	3	
8102	sp non	sp non	KSP	tawon	fosfat		fuzzy	45.0	False	5	
8103	Top Score	top score	Vrea	tawon	urea		fuzzy	42.0	False	6	
8104	ketave 1L	ketave 1 l	Others				Others	38.0	False	7	
8105	BAYCARB 500EC	baycarb 500 ec	Others				Others	38.0	False	11	
8106	HUMANTPRO	humantpro	Urea Nitrea	pihc	urea		fuzzy	40.0	False	6	
8107	leptokil	leptokil	Others				Others	36.0	False	5	
8108	Pentaup	pentaup	Others				Others	36.0	False	4	
8109	Sorento 100ml	sorento 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	44.0	False	10	
8110	Netoxin 1ltr	netoxin 1 ltr	Mestac	laoying	nitrogen		fuzzy	44.0	False	9	
8111	Trobosan Super 1ltr	trobosan super 1 ltr	Others				Others	37.0	False	14	
8112	Trobos 1ltr	trobos 1 ltr	Nitroplus (ZA)	tawon	za		fuzzy	42.0	False	9	
8113	Superwet 500ml	superwet 500 ml	NITROPHOSKA PERFECT 15-5-20	basf	majemuk	 15-5-20	fuzzy	40.0	False	10	
8114	Superwet 1 ltr	superwet 1 ltr	Urecote	pak tani	urea		fuzzy	46.0	False	9	
8115	Perkasa 1 ltr	perkasa 1 ltr	Petro-CAS	pihc	mikro		fuzzy	47.0	False	9	
8116	Sigotik	sigotik	Others				Others	36.0	False	6	
8117	Pilgib	pilgib	Others				Others	29.0	False	5	
8118	Obalolo 400ml	obalolo 400 ml	Others				Others	35.0	False	11	
8119	pexalon 45ml	pexalon 45 ml	Others				Others	38.0	False	9	
8120	piproline 100ml	piproline 100 ml	Mutiara SPRINTER 20-10-10	mutiara	majemuk	 20-10-10	fuzzy	42.0	False	11	
8121	Piprolin 250ml	piprolin 250 ml	NPK Petro Ningrat 12-11-20	pihc	majemuk	 12-11-20	fuzzy	41.0	False	11	
8122	Bregas	bregas	Brucite	basf	mg		fuzzy	48.0	False	3	
8123	Starelle 500ml	starelle 500 ml	Others				Others	36.0	True	11	
8124	Bentan 100gr	bentan 100 gr	Vrea	tawon	urea		fuzzy	43.0	False	9	
8125	Flytop 100ml	flytop 100 ml	Others				Others	39.0	False	10	
8126	Broadplus 100gr	broadplus 100 gr	Urea Pusri	pihc	urea		fuzzy	44.0	False	10	
8127	Nativo	nativo	Others				Others	34.0	False	6	
8128	Detazeb	detazeb	HXAS	dgw hextar	za		fuzzy	40.0	False	5	
8129	Tgold	tgold	Others				Others	23.0	False	5	
8130	Furadan 3G	furadan 3 g	Urea Daun Buah	pihc	urea		fuzzy	46.0	False	7	
8131	Padi IP 42 Prem Cipta Tani	padi ip 42 prem cipta tani	ZA Pak Tani	pak tani	za		fuzzy	49.0	False	18	
8132	kopi setia	kopi setia	MerokeMOP	mutiara	kalium		fuzzy	41.0	False	6	
8133	Petro Nitrat 16-16-16	petro nitrat 16x16x16	Petro Nitrat 16-16-16	pihc	majemuk	 16-16-16	levenshtein	76.0	False	0	1.0
8134	Antrakol	antrakol	Others				Others	37.0	False	6	
8135	Round Up 1 L	round up 1 l	Others				Others	39.0	False	9	
8136	Gramoxone 1 L	gramoxone 1 l	Others				Others	38.0	False	10	
8137	NPK Enviro 50 kg	npk enviro 50 kg	NPK Petro Ningrat 12-11-20	pihc	majemuk	 12-11-20	fuzzy	44.0	False	11	
8138	Racun Tikus Mao Wang	racun tikus mao wang	Vrea	tawon	urea		fuzzy	46.0	False	13	
8139	Padi Ciherang SS Pepe Kerja	padi ciherang ss pepe kerja	Others				Others	32.0	False	19	
8140	rokok sampoerna	rokok sampoerna	MerokeROCK	mutiara	fosfat		fuzzy	45.0	False	10	
8141	clipercleanser	clipercleanser	Petro-CAS	pihc	mikro		fuzzy	40.0	False	10	
8142	BIO AS 1L	bio as 1 l	Brucite	basf	mg		fuzzy	48.0	False	7	
8143	yara mila	yara mila	YaraVera	yara	urea		levenshtein	44.0	False	4	0.625
8144	Supadi 56	supadi 56	Others				Others	33.0	False	8	
8145	Kon Up 240 ml	kon up 240 ml	Others				Others	36.0	False	11	
8146	Kon Up 1 L	kon up 1 l	Others				Others	38.0	False	8	
8147	Broad Plus 40 gr	broad plus 40 gr	Urea Pusri	pihc	urea		fuzzy	50.0	False	9	
8148	Prowl  250 ml 	prowl 250 ml 	Others				Others	35.0	False	10	
8149	mypcinta 100gr	mypcinta 100 gr	Brucite	basf	mg		fuzzy	40.0	False	11	
8150	Power Grow 1 L	power grow 1 l	ZA Petro	pihc	za		fuzzy	40.0	False	9	
8151	kangkung cap pk H.ji	kangkung cap pk h ji	Others				Others	27.0	False	14	
8152	dermasib	dermasib	Others				Others	34.0	False	5	
8153	PINAMEC 20EC	pinamec 20 ec	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	40.0	False	10	
8154	Ally Hijau	ally hijau	Mestikali	laoying	kalium		fuzzy	41.0	False	8	
8155	Antracol( propineb)	antracol propineb	Nitralite	pihc	nitrogen		fuzzy	50.0	False	11	
8156	Arrivo 100mL (sipermetrin)	arrivo 100 ml sipermetrin	Mutiara SPRINTER 20-10-10	mutiara	majemuk	 20-10-10	fuzzy	42.0	False	18	
8157	Bamex 100mL (abametin)	bamex 100 ml abametin	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	42.0	False	16	
8158	Bassa 400ml (fenobukarb)	bassa 400 ml fenobukarb	Others				Others	38.0	False	17	
8159	Bassazenon (BPMC,diazenon)	bassazenon bpmc  diazenon	Others				Others	39.0	False	19	
8160	Broad Plus 40 g (chlorimuron,metsulfuron,	broad plus 40 g chlorimuron  metsulfuron  	KARATE PLUS BORONI 15.5-0-0+0.3S+26CaO	mutiara	nitrogen		fuzzy	42.0	False	31	
8161	Buldox 100mL (beta siflutrin)	buldox 100 ml beta siflutrin	ULTRADAP 12-60-0	pak tani	majemuk	 12-60-0	fuzzy	43.0	False	21	
8162	Calaris (mesotrion,atrazin)	calaris mesotrion  atrazin	Mesti-ZA	laoying	za		fuzzy	48.0	False	18	
8163	Convidor Bubuk. (imidaklorid)	convidor bubuk  imidaklorid	Others				Others	39.0	False	20	
8164	Convidor Extra 50mL	convidor extra 50 ml	Others				Others	38.0	False	15	
8165	le minerale 600 ml	le minerale 600 ml	Others				Others	38.0	False	14	
8166	Defisit 100mL	defisit 100 ml	MestiKisrit	laoying	mg		fuzzy	44.0	False	10	
8167	Diazenon 100mL (diazenon)	diazenon 100 ml diazenon	MESTI-PATENHIJO 15-10-20+TE	laoying	majemuk	 15-10-20	fuzzy	41.0	False	18	
8168	EM4 Pertanian 1L	em 4 pertanian 1 l	ZA Pak Tani	pak tani	za		fuzzy	44.0	False	12	
8169	EM4 Peternakan 1L	em 4 peternakan 1 l	ZA Pak Tani	pak tani	za		fuzzy	43.0	False	14	
8170	Filia 50mL (trisiklazol,propikonazol)	filia 50 ml trisiklazol  propikonazol	Others				Others	39.0	False	28	
8171	Glumon 	glumon 	Others				Others	36.0	False	6	
8172	Gramaxone 1L	gramaxone 1 l	Vrea	tawon	urea		fuzzy	43.0	False	10	
8173	Bramaxone 250mL	bramaxone 250 ml	Borat	mahkota	mikro		fuzzy	46.0	False	12	
8174	NPK Biru Laoying 50 Kg	npk biru laoying 50 kg	MestiKisrit	laoying	mg		fuzzy	59.0	False	13	
8175	Kacang Panjang Marathon 	kacang panjang marathon 	ZA Pak Tani	pak tani	za		fuzzy	47.0	False	17	
8176	bibit padi pp kerja	bibit padi pp kerja	Others				Others	27.0	False	14	
8177	cabriotop kecil	cabriotop kecil	Others				Others	36.0	False	10	
8178	indomie	indomie	Others				Others	32.0	False	6	
8179	hyena 500 ml	hyena 500 ml	Others				Others	36.0	False	8	
8180	Rahwana 1Lt	rahwana 1 lt	Others				Others	39.0	False	8	
8181	Sanvin 88SP 100gr	sanvin 88 sp 100 gr	Others				Others	38.0	False	15	
8182	lannate biru 100gr	lannate biru 100 gr	Others				Others	31.0	False	14	
8183	Nutrilon Pupuk Cair 1L	nutrilon pupuk cair 1 l	Fertikali	pak tani	kalium		fuzzy	46.0	False	15	
8184	Anilo 50gr	anilo 50 gr	Others				Others	38.0	False	9	
8185	Polybag 30	polybag 30	Others				Others	31.0	False	8	
8186	TORAM 25SP	toram 25 sp	Others				Others	38.0	True	8	
8187	CONFIDOR 100ml	confidor 100 ml	Others				Others	38.0	False	12	
8188	kresnaxone 1 liter	kresnaxone 1 liter	Mestac	laoying	nitrogen		fuzzy	44.0	False	12	
8189	mutiara kemasan 1kg	mutiara kemasan 1 kg	Mutiara 16-16-16	mutiara	majemuk	 16-16-16	fuzzy	50.0	False	11	
8190	audit 1 ltr	audit 1 ltr	Nitralite	pihc	nitrogen		fuzzy	41.0	False	8	
8191	dharmafara 1 ltr	dharmafara 1 ltr	YaraVera	yara	urea		fuzzy	47.0	False	11	
8192	promotop 1 liter	promotop 1 liter	MerokeMOP	mutiara	kalium		fuzzy	45.0	False	11	
8193	sapurata 1 liter	sapurata 1 liter	Urea Nitrea	pihc	urea		fuzzy	43.0	False	10	
8194	bimastar 1 ltr	bimastar 1 ltr	Others				Others	43.0	True	9	
8195	ronda gold	ronda gold	Others				Others	22.0	False	8	
8196	basmilang 1ltr	basmilang 1 ltr	Mestical	laoying	nitrogen		fuzzy	45.0	False	11	
8197	naraxone 1 ltr	naraxone 1 ltr	YaraVera	yara	urea		fuzzy	44.0	False	10	
8198	naraxone 500ml	naraxone 500 ml	Others				Others	38.0	False	11	
8199	ramoxone 1ltr	ramoxone 1 ltr	Ammonium Sulfate	yara	za		fuzzy	42.0	False	11	
8200	atonik 200 ml	atonik 200 ml	Pelangi 20-10-18	pihc	majemuk	 20-10-18	fuzzy	43.0	False	10	
8201	seprint 500 ml	seprint 500 ml	Brucite	basf	mg		fuzzy	41.0	False	10	
8202	kcl mexim 500ml	kcl mexim 500 ml	Others				Others	26.0	False	12	
8203	agent	agent	Others				Others	35.0	False	4	
8204	sankil	sankil	Others				Others	33.0	False	5	
8205	dharmabas 400 ml	dharmabas 400 ml	Others				Others	39.0	False	12	
8206	dharmabas 100ml	dharmabas 100 ml	Others				Others	39.0	False	12	
8207	kalium 500ml	kalium 500 ml	Others				Others	38.0	False	11	
8208	kalium 250 ml	kalium 250 ml	Others				Others	38.0	False	11	
8209	envoy	envoy	Others				Others	24.0	False	5	
8210	tridium 15gr	tridium 15 gr	Others				Others	39.0	False	10	
8211	tridium 60gr	tridium 60 gr	Others				Others	39.0	False	10	
8212	kupraxat	kupraxat	KSP	tawon	fosfat		fuzzy	42.0	False	5	
8213	benup 1liter	benup 1 liter	Others				Others	38.0	False	8	
8214	u46	u 46	Others				Others	21.0	False	4	
8215	dma kecil	dma kecil	Others				Others	32.0	False	6	
8216	dma besar	dma besar	Others				Others	37.0	False	5	
8217	sidamin	sidamin	Others				Others	37.0	False	6	
8218	sidamin besar	sidamin besar	Mesti-TSP	laoying	fosfat		fuzzy	42.0	False	9	
8219	gandasil D besar 	gandasil d besar 	HXAS	dgw hextar	za		fuzzy	51.0	False	12	
8220	mentari	mentari	Others				Others	39.0	False	3	
8221	gren tama	gren tama	Vrea	tawon	urea		fuzzy	50.0	False	5	
8222	seprint kecil	seprint kecil	Others				Others	38.0	False	8	
8223	seprot  CBA 	seprot cba 	Brucite	basf	mg		fuzzy	46.0	False	5	
8224	semprot solo	semprot solo	Others				Others	36.0	False	8	
8225	bablas 1ltr	bablas 1 ltr	HXAS	dgw hextar	za		fuzzy	40.0	False	8	
8226	kresnaxone 5 ltr	kresnaxone 5 ltr	Vrea	tawon	urea		fuzzy	45.0	False	11	
8227	kresnaxone 500ml	kresnaxone 500 ml	Others				Others	39.0	False	12	
8228	bankil 100ml	bankil 100 ml	Others				Others	38.0	False	10	
8229	agrimic 100 ml	agrimic 100 ml	Others				Others	38.0	False	11	
8230	termestok	termestok	Others				Others	38.0	False	5	
8231	hantu 250ml	hantu 250 ml	Others				Others	36.0	False	9	
8232	hantu 500 ml	hantu 500 ml	Others				Others	36.0	False	9	
8233	emacel	emacel	Others				Others	33.0	False	5	
8234	dithane 200ml	dithane 200 ml	Brucite	basf	mg		fuzzy	41.0	False	11	
8235	promojos	promojos	RP Peru	mahkota	fosfat		fuzzy	40.0	False	5	
8236	promolis 	promolis 	ZA Petro	pihc	za		fuzzy	40.0	False	7	
8237	horsil plus	horsil plus	Others				Others	39.0	False	7	
8238	sangit 100ml	sangit 100 ml	Pelangi 20-10-18	pihc	majemuk	 20-10-18	fuzzy	43.0	False	10	
8239	kabruk 500ml	kabruk 500 ml	Brucite	basf	mg		fuzzy	43.0	False	10	
8240	duit	duit	Others				Others	32.0	False	4	
8241	virtaco 30ml	virtaco 30 ml	Vrea	tawon	urea		fuzzy	43.0	False	9	
8242	virtaco 100ml	virtaco 100 ml	Vrea	tawon	urea		fuzzy	41.0	False	10	
8243	bravo top 1ltr	bravo top 1 ltr	Vrea	tawon	urea		fuzzy	47.0	False	11	
8244	semprot tangan 	semprot tangan 	MerokeZA	mutiara	za		fuzzy	47.0	False	10	
8245	hantonik 500ml	hantonik 500 ml	Others				Others	38.0	False	11	
8246	roundup 1litr	roundup 1 litr	Others				Others	37.0	False	9	
8247	roundup kecil 	roundup kecil 	Others				Others	37.0	False	9	
8248	Fiproline 100ml	fiproline 100 ml	Mutiara SPRINTER 20-10-10	mutiara	majemuk	 20-10-10	fuzzy	42.0	False	11	
8249	semprot motoyama	semprot motoyama	Mahkota ZA	mahkota	za		fuzzy	49.0	False	11	
8250	goni padi	goni padi	Others				Others	22.0	False	7	
8251	Padi IP 32 SS pepe kerja	padi ip 32 ss pepe kerja	Others				Others	36.0	False	16	
8252	posban	posban	Others				Others	36.0	False	4	
8253	CALGARY 1000ml	calgary 1000 ml	Pelangi Agro 20-10-10	pihc	majemuk	 20-10-10	fuzzy	41.0	False	12	
8254	DOSSER 1000ml	dosser 1000 ml	Others				Others	35.0	False	11	
8255	DOSSER 500ml	dosser 500 ml	Others				Others	34.0	False	10	
8256	Gramoxone @500ml	gramoxone  500 ml	Others				Others	36.0	False	13	
8257	Explore @100ml	explore  100 ml	Others				Others	38.0	False	11	
8258	NKCL	nkcl	Others				Others	24.0	False	3	
8259	Phonska Plus @25kg	phonska plus  25 kg	Phonska Plus 15-15-15+9S+0.2Zn	pihc	majemuk	 15-15-15	fuzzy	52.0	False	12	
8260	bankil	bankil	Others				Others	32.0	False	5	
8261	vema	vema	Others				Others	32.0	False	2	
8262	aquacui	aquacui	Others				Others	32.0	False	6	
8263	see top 5 liter	see top 5 liter	MerokeMOP	mutiara	kalium		fuzzy	41.0	False	10	
8264	Popular 250ml	popular 250 ml	Others				Others	38.0	False	11	
8265	Gibaz 400ml	gibaz 400 ml	Others				Others	37.0	False	9	
8266	Biomax 500ml	biomax 500 ml	Others				Others	39.0	False	10	
8267	Triposka	triposka	Fertiphos	pak tani	fosfat		fuzzy	42.0	False	6	
8268	batrai semprot COA	batrai semprot coa	Borat	mahkota	mikro		fuzzy	49.0	False	12	
8269	sapu bersih kecill	sapu bersih kecill	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	46.0	False	13	
8270	starlon	starlon	Others				Others	44.0	True	6	
8271	E TRICYPLUS 100g	e tricyplus 100 g	Nitroplus (ZA)	tawon	za		fuzzy	42.0	False	10	
8272	Desic 100ml	desic 100 ml	ENTEC 13-10-20	basf	majemuk	 13-10-20	fuzzy	41.0	False	8	
8273	NPK CAIR 2 LITER.	npk cair 2 liter 	NPK Pelangi 13-6-27-4	pihc	majemuk	 13-6-27	fuzzy	42.0	False	11	
8274	NPK CAIR 5L	npk cair 5 l	Others				Others	39.0	False	9	
8275	drusban500ml	drusban 500 ml	Brucite	basf	mg		fuzzy	41.0	False	10	
8276	gramoxone1L	gramoxone 1 l	Others				Others	38.0	False	10	
8277	abacel250ml	abacel 250 ml	Brucite	basf	mg		fuzzy	43.0	False	10	
8278	supermo 1 ltr	supermo 1 ltr	Urea Petro	pihc	urea		fuzzy	48.0	False	8	
8279	Nitrea @50 Kg	nitrea  50 kg	Urea Nitrea	pihc	urea		fuzzy	47.0	False	8	
8280	Tamaxon 1 L	tamaxon 1 l	Mestikali	laoying	kalium		fuzzy	40.0	False	9	
8281	Goal 100ml	goal 100 ml	Others				Others	36.0	False	9	
8282	Goal 50ml	goal 50 ml	Others				Others	34.0	False	8	
8283	Amandy 200ml	amandy 200 ml	Others				Others	38.0	False	10	
8284	Kno merah pk tani 2kg	kno merah pk tani 2 kg	Pak Tani  16-16-16 Merah	pak tani	majemuk	 16-16-16	fuzzy	58.0	False	14	
8285	sabun	sabun	Others				Others	29.0	False	5	
8286	bening mas	bening mas	Brucite	basf	mg		fuzzy	40.0	False	6	
8287	Golco 500 ml	golco 500 ml	Others				Others	33.0	False	10	
8288	Bening mas 1 liter	bening mas 1 liter	Kapur Pertanian Kebomas	pihc	mikro		fuzzy	46.0	False	11	
8289	pexsalon 45	pexsalon 45	Mesti-ZA	laoying	za		fuzzy	45.0	False	8	
8290	pexsalon100ml	pexsalon 100 ml	Mestikali	laoying	kalium		fuzzy	41.0	False	11	
8291	Nitrea @5 Kg	nitrea  5 kg	Urea Nitrea	pihc	urea		fuzzy	48.0	False	7	
8292	KCL Kujang @5 Kg	kcl kujang  5 kg	NPK Kujang 30-6-8	pihc	majemuk	 30-6-8	fuzzy	52.0	False	9	
8293	gass elpiji	gass elpiji	Others				Others	38.0	False	8	
8294	roundup 1 lt	roundup 1 lt	Others				Others	36.0	False	9	
8295	sppro 36	sppro 36	Others				Others	38.0	False	7	
8296	agrimore merah	agrimore merah	Others				Others	30.0	False	10	
